"","Ref_Date","GEO","COMPONENTS","Value"
"12205","2009/01","Saskatchewan","Non-firm deliveries to the United States","602.0"
"12206","2009/02","Saskatchewan","Non-firm deliveries to the United States","1055.0"
"12207","2009/03","Saskatchewan","Non-firm deliveries to the United States","50.0"
"12208","2009/04","Saskatchewan","Non-firm deliveries to the United States","18.0"
"12209","2009/05","Saskatchewan","Non-firm deliveries to the United States","33420.0"
"12210","2009/06","Saskatchewan","Non-firm deliveries to the United States","16028.0"
"12211","2009/07","Saskatchewan","Non-firm deliveries to the United States","18105.0"
"12212","2009/08","Saskatchewan","Non-firm deliveries to the United States","17665.0"
"12213","2009/09","Saskatchewan","Non-firm deliveries to the United States","16940.0"
"12214","2009/10","Saskatchewan","Non-firm deliveries to the United States","2500.0"
"12215","2009/11","Saskatchewan","Non-firm deliveries to the United States","816.0"
"12216","2009/12","Saskatchewan","Non-firm deliveries to the United States","2742.0"
"12217","2010/01","Saskatchewan","Non-firm deliveries to the United States","2403.0"
"12218","2010/02","Saskatchewan","Non-firm deliveries to the United States","315.0"
"12219","2010/03","Saskatchewan","Non-firm deliveries to the United States","48.0"
"12220","2010/04","Saskatchewan","Non-firm deliveries to the United States","48.0"
"12221","2010/05","Saskatchewan","Non-firm deliveries to the United States","18077.0"
"12222","2010/06","Saskatchewan","Non-firm deliveries to the United States","35049.0"
"12223","2010/07","Saskatchewan","Non-firm deliveries to the United States","46778.0"
"12224","2010/08","Saskatchewan","Non-firm deliveries to the United States","19091.0"
"12225","2010/09","Saskatchewan","Non-firm deliveries to the United States","0.0"
"12226","2010/10","Saskatchewan","Non-firm deliveries to the United States","2800.0"
"12227","2010/11","Saskatchewan","Non-firm deliveries to the United States","900.0"
"12228","2010/12","Saskatchewan","Non-firm deliveries to the United States","0.0"
"12229","2011/01","Saskatchewan","Non-firm deliveries to the United States","0.0"
"12230","2011/02","Saskatchewan","Non-firm deliveries to the United States","200.0"
"12231","2011/03","Saskatchewan","Non-firm deliveries to the United States","327.0"
"12232","2011/04","Saskatchewan","Non-firm deliveries to the United States","17064.0"
"12233","2011/05","Saskatchewan","Non-firm deliveries to the United States","17040.0"
"12234","2011/06","Saskatchewan","Non-firm deliveries to the United States","18374.0"
"12235","2011/07","Saskatchewan","Non-firm deliveries to the United States","21919.0"
"12236","2011/08","Saskatchewan","Non-firm deliveries to the United States","17728.0"
"12237","2011/09","Saskatchewan","Non-firm deliveries to the United States","17596.0"
"12238","2011/10","Saskatchewan","Non-firm deliveries to the United States",".."
"12239","2011/11","Saskatchewan","Non-firm deliveries to the United States",".."
"12240","2011/12","Saskatchewan","Non-firm deliveries to the United States",".."
"12241","2012/01","Saskatchewan","Non-firm deliveries to the United States",".."
"12242","2012/02","Saskatchewan","Non-firm deliveries to the United States",".."
"12243","2012/03","Saskatchewan","Non-firm deliveries to the United States",".."
"12244","2012/04","Saskatchewan","Non-firm deliveries to the United States",".."
"12245","2012/05","Saskatchewan","Non-firm deliveries to the United States","384.0"
"12246","2012/06","Saskatchewan","Non-firm deliveries to the United States","3810.0"
"12247","2012/07","Saskatchewan","Non-firm deliveries to the United States","40924.0"
"12248","2012/08","Saskatchewan","Non-firm deliveries to the United States","2927.0"
"12249","2012/09","Saskatchewan","Non-firm deliveries to the United States",".."
"12250","2012/10","Saskatchewan","Non-firm deliveries to the United States","0.0"
"12251","2012/11","Saskatchewan","Non-firm deliveries to the United States","20461.0"
"12252","2012/12","Saskatchewan","Non-firm deliveries to the United States","0.0"
"12253","2013/01","Saskatchewan","Non-firm deliveries to the United States","1344.0"
"12254","2013/02","Saskatchewan","Non-firm deliveries to the United States","528.0"
"12255","2013/03","Saskatchewan","Non-firm deliveries to the United States",".."
"12256","2013/04","Saskatchewan","Non-firm deliveries to the United States",".."
"12257","2013/05","Saskatchewan","Non-firm deliveries to the United States","2395.0"
"12258","2013/06","Saskatchewan","Non-firm deliveries to the United States","14299.0"
"12259","2013/07","Saskatchewan","Non-firm deliveries to the United States","14917.0"
"12260","2013/08","Saskatchewan","Non-firm deliveries to the United States","12600.0"
"12261","2013/09","Saskatchewan","Non-firm deliveries to the United States","10967.0"
"12262","2013/10","Saskatchewan","Non-firm deliveries to the United States","1928.0"
"12263","2013/11","Saskatchewan","Non-firm deliveries to the United States","20646.0"
"12264","2013/12","Saskatchewan","Non-firm deliveries to the United States","1659.0"
"12265","2014/01","Saskatchewan","Non-firm deliveries to the United States","3462.0"
"12266","2014/02","Saskatchewan","Non-firm deliveries to the United States","4319.0"
"12267","2014/03","Saskatchewan","Non-firm deliveries to the United States","558.0"
"12268","2014/04","Saskatchewan","Non-firm deliveries to the United States","1761.0"
"12269","2014/05","Saskatchewan","Non-firm deliveries to the United States","4625.0"
"12270","2014/06","Saskatchewan","Non-firm deliveries to the United States","4113.0"
"12271","2014/07","Saskatchewan","Non-firm deliveries to the United States","9711.0"
"12272","2014/08","Saskatchewan","Non-firm deliveries to the United States","4617.0"
"12273","2014/09","Saskatchewan","Non-firm deliveries to the United States","1144.0"
"12274","2014/10","Saskatchewan","Non-firm deliveries to the United States","265.0"
"12275","2014/11","Saskatchewan","Non-firm deliveries to the United States",".."
"12276","2014/12","Saskatchewan","Non-firm deliveries to the United States","430.0"
"12277","2015/01","Saskatchewan","Non-firm deliveries to the United States",".."
"12278","2015/02","Saskatchewan","Non-firm deliveries to the United States","14278.0"
"12279","2015/03","Saskatchewan","Non-firm deliveries to the United States","1667.0"
"12280","2015/04","Saskatchewan","Non-firm deliveries to the United States","899.0"
"12281","2015/05","Saskatchewan","Non-firm deliveries to the United States",".."
"12282","2015/06","Saskatchewan","Non-firm deliveries to the United States","559.0"
"12283","2015/07","Saskatchewan","Non-firm deliveries to the United States","3846.0"
"12284","2015/08","Saskatchewan","Non-firm deliveries to the United States","1100.0"
"12285","2015/09","Saskatchewan","Non-firm deliveries to the United States","936.0"
"12286","2015/10","Saskatchewan","Non-firm deliveries to the United States","182.0"
"12287","2015/11","Saskatchewan","Non-firm deliveries to the United States","337.0"
"12288","2015/12","Saskatchewan","Non-firm deliveries to the United States","7014.0"
"12289","2008/01","Saskatchewan","Total other deliveries","0.0"
"12290","2008/02","Saskatchewan","Total other deliveries","0.0"
"12291","2008/03","Saskatchewan","Total other deliveries","0.0"
"12292","2008/04","Saskatchewan","Total other deliveries","0.0"
"12293","2008/05","Saskatchewan","Total other deliveries","0.0"
"12294","2008/06","Saskatchewan","Total other deliveries","0.0"
"12295","2008/07","Saskatchewan","Total other deliveries","0.0"
"12296","2008/08","Saskatchewan","Total other deliveries","0.0"
"12297","2008/09","Saskatchewan","Total other deliveries","0.0"
"12298","2008/10","Saskatchewan","Total other deliveries","0.0"
"12299","2008/11","Saskatchewan","Total other deliveries","0.0"
"12300","2008/12","Saskatchewan","Total other deliveries","0.0"
"12301","2009/01","Saskatchewan","Total other deliveries","0.0"
"12302","2009/02","Saskatchewan","Total other deliveries","0.0"
"12303","2009/03","Saskatchewan","Total other deliveries","0.0"
"12304","2009/04","Saskatchewan","Total other deliveries","0.0"
"12305","2009/05","Saskatchewan","Total other deliveries","0.0"
"12306","2009/06","Saskatchewan","Total other deliveries","0.0"
"12307","2009/07","Saskatchewan","Total other deliveries","0.0"
"12308","2009/08","Saskatchewan","Total other deliveries","0.0"
"12309","2009/09","Saskatchewan","Total other deliveries","0.0"
"12310","2009/10","Saskatchewan","Total other deliveries","0.0"
"12311","2009/11","Saskatchewan","Total other deliveries","0.0"
"12312","2009/12","Saskatchewan","Total other deliveries","0.0"
"12313","2010/01","Saskatchewan","Total other deliveries","0.0"
"12314","2010/02","Saskatchewan","Total other deliveries","0.0"
"12315","2010/03","Saskatchewan","Total other deliveries","0.0"
"12316","2010/04","Saskatchewan","Total other deliveries","0.0"
"12317","2010/05","Saskatchewan","Total other deliveries","0.0"
"12318","2010/06","Saskatchewan","Total other deliveries","0.0"
"12319","2010/07","Saskatchewan","Total other deliveries","0.0"
"12320","2010/08","Saskatchewan","Total other deliveries","0.0"
"12321","2010/09","Saskatchewan","Total other deliveries","0.0"
"12322","2010/10","Saskatchewan","Total other deliveries","0.0"
"12323","2010/11","Saskatchewan","Total other deliveries","0.0"
"12324","2010/12","Saskatchewan","Total other deliveries","0.0"
"12325","2011/01","Saskatchewan","Total other deliveries","0.0"
"12326","2011/02","Saskatchewan","Total other deliveries","0.0"
"12327","2011/03","Saskatchewan","Total other deliveries","0.0"
"12328","2011/04","Saskatchewan","Total other deliveries",".."
"12329","2011/05","Saskatchewan","Total other deliveries",".."
"12330","2011/06","Saskatchewan","Total other deliveries",".."
"12331","2011/07","Saskatchewan","Total other deliveries",".."
"12332","2011/08","Saskatchewan","Total other deliveries",".."
"12333","2011/09","Saskatchewan","Total other deliveries",".."
"12334","2011/10","Saskatchewan","Total other deliveries",".."
"12335","2011/11","Saskatchewan","Total other deliveries",".."
"12336","2011/12","Saskatchewan","Total other deliveries",".."
"12337","2012/01","Saskatchewan","Total other deliveries",".."
"12338","2012/02","Saskatchewan","Total other deliveries",".."
"12339","2012/03","Saskatchewan","Total other deliveries",".."
"12340","2012/04","Saskatchewan","Total other deliveries",".."
"12341","2012/05","Saskatchewan","Total other deliveries",".."
"12342","2012/06","Saskatchewan","Total other deliveries",".."
"12343","2012/07","Saskatchewan","Total other deliveries",".."
"12344","2012/08","Saskatchewan","Total other deliveries",".."
"12345","2012/09","Saskatchewan","Total other deliveries",".."
"12346","2012/10","Saskatchewan","Total other deliveries",".."
"12347","2012/11","Saskatchewan","Total other deliveries",".."
"12348","2012/12","Saskatchewan","Total other deliveries",".."
"12349","2013/01","Saskatchewan","Total other deliveries",".."
"12350","2013/02","Saskatchewan","Total other deliveries",".."
"12351","2013/03","Saskatchewan","Total other deliveries",".."
"12352","2013/04","Saskatchewan","Total other deliveries",".."
"12353","2013/05","Saskatchewan","Total other deliveries",".."
"12354","2013/06","Saskatchewan","Total other deliveries",".."
"12355","2013/07","Saskatchewan","Total other deliveries",".."
"12356","2013/08","Saskatchewan","Total other deliveries",".."
"12357","2013/09","Saskatchewan","Total other deliveries",".."
"12358","2013/10","Saskatchewan","Total other deliveries",".."
"12359","2013/11","Saskatchewan","Total other deliveries",".."
"12360","2013/12","Saskatchewan","Total other deliveries",".."
"12361","2014/01","Saskatchewan","Total other deliveries",".."
"12362","2014/02","Saskatchewan","Total other deliveries",".."
"12363","2014/03","Saskatchewan","Total other deliveries",".."
"12364","2014/04","Saskatchewan","Total other deliveries",".."
"12365","2014/05","Saskatchewan","Total other deliveries",".."
"12366","2014/06","Saskatchewan","Total other deliveries",".."
"12367","2014/07","Saskatchewan","Total other deliveries",".."
"12368","2014/08","Saskatchewan","Total other deliveries",".."
"12369","2014/09","Saskatchewan","Total other deliveries",".."
"12370","2014/10","Saskatchewan","Total other deliveries",".."
"12371","2014/11","Saskatchewan","Total other deliveries",".."
"12372","2014/12","Saskatchewan","Total other deliveries",".."
"12373","2015/01","Saskatchewan","Total other deliveries",".."
"12374","2015/02","Saskatchewan","Total other deliveries",".."
"12375","2015/03","Saskatchewan","Total other deliveries",".."
"12376","2015/04","Saskatchewan","Total other deliveries",".."
"12377","2015/05","Saskatchewan","Total other deliveries",".."
"12378","2015/06","Saskatchewan","Total other deliveries",".."
"12379","2015/07","Saskatchewan","Total other deliveries",".."
"12380","2015/08","Saskatchewan","Total other deliveries",".."
"12381","2015/09","Saskatchewan","Total other deliveries",".."
"12382","2015/10","Saskatchewan","Total other deliveries",".."
"12383","2015/11","Saskatchewan","Total other deliveries",".."
"12384","2015/12","Saskatchewan","Total other deliveries",".."
"12385","2008/01","Saskatchewan","Other deliveries to the United States","0.0"
"12386","2008/02","Saskatchewan","Other deliveries to the United States","0.0"
"12387","2008/03","Saskatchewan","Other deliveries to the United States","0.0"
"12388","2008/04","Saskatchewan","Other deliveries to the United States","0.0"
"12389","2008/05","Saskatchewan","Other deliveries to the United States","0.0"
"12390","2008/06","Saskatchewan","Other deliveries to the United States","0.0"
"12391","2008/07","Saskatchewan","Other deliveries to the United States","0.0"
"12392","2008/08","Saskatchewan","Other deliveries to the United States","0.0"
"12393","2008/09","Saskatchewan","Other deliveries to the United States","0.0"
"12394","2008/10","Saskatchewan","Other deliveries to the United States","0.0"
